286.3475 	EXP 	fixation: autoDraw = True
286.8472 	EXP 	fixation: autoDraw = False
286.8472 	EXP 	text: autoDraw = True
289.7332 	EXP 	New trial (rep=0, index=4): {'word': 'ORANGE', 'colour': 'orange', 'stim_condition': 'C', 'correct_res': 'o'}
289.7573 	DATA 	Keypress: o
289.7599 	EXP 	fixation: autoDraw = False
289.7599 	EXP 	text: autoDraw = False
289.7599 	EXP 	text: foreColor = <psychopy.colors.Color: orange, alpha=1.0>
289.7599 	EXP 	text: height = 0.05
289.7599 	EXP 	text: height = 0.05
289.7599 	EXP 	text: height = 0.05
289.7599 	EXP 	text: text = 'ORANGE'
289.7599 	EXP 	fixation: autoDraw = True
290.2474 	EXP 	text: autoDraw = True
290.2643 	EXP 	fixation: autoDraw = False
291.7997 	EXP 	New trial (rep=0, index=5): {'word': 'ORANGE', 'colour': 'red', 'stim_condition': 'I', 'correct_res': 'r'}
291.8020 	DATA 	Keypress: o
291.8140 	EXP 	fixation: autoDraw = False
291.8140 	EXP 	text: autoDraw = False
291.8140 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
291.8140 	EXP 	text: text = 'ORANGE'
291.8140 	EXP 	fixation: autoDraw = True
292.3139 	EXP 	fixation: autoDraw = False
292.3139 	EXP 	text: autoDraw = True
293.5829 	EXP 	New trial (rep=0, index=6): {'word': 'PURPLE', 'colour': 'blue', 'stim_condition': 'I', 'correct_res': 'b'}
293.5913 	DATA 	Keypress: r
293.5974 	EXP 	fixation: autoDraw = False
293.5974 	EXP 	text: autoDraw = False
293.5974 	EXP 	text: foreColor = <psychopy.colors.Color: blue, alpha=1.0>
293.5974 	EXP 	text: height = 0.05
293.5974 	EXP 	text: height = 0.05
293.5974 	EXP 	text: height = 0.05
293.5974 	EXP 	text: text = 'PURPLE'
293.5974 	EXP 	fixation: autoDraw = True
294.0974 	EXP 	fixation: autoDraw = False
294.0974 	EXP 	text: autoDraw = True
295.6834 	DATA 	Keypress: b
295.6998 	EXP 	New trial (rep=0, index=7): {'word': 'BLUE', 'colour': 'purple', 'stim_condition': 'I', 'correct_res': 'p'}
295.7262 	EXP 	fixation: autoDraw = False
295.7262 	EXP 	text: autoDraw = False
295.7262 	EXP 	text: foreColor = <psychopy.colors.Color: purple, alpha=1.0>
295.7262 	EXP 	text: height = 0.05
295.7262 	EXP 	text: height = 0.05
295.7262 	EXP 	text: height = 0.05
295.7262 	EXP 	text: text = 'BLUE'
295.7262 	EXP 	fixation: autoDraw = True
296.2143 	EXP 	text: autoDraw = True
296.2309 	EXP 	fixation: autoDraw = False
297.4333 	EXP 	New trial (rep=1, index=0): {'word': 'RED', 'colour': 'red', 'stim_condition': 'C', 'correct_res': 'r'}
297.4390 	DATA 	Keypress: p
297.4475 	EXP 	fixation: autoDraw = False
297.4475 	EXP 	text: autoDraw = False
297.4475 	EXP 	text: foreColor = <psychopy.colors.Color: red, alpha=1.0>
297.4475 	EXP 	text: height = 0.05
297.4475 	EXP 	text: height = 0.05
297.4475 	EXP 	text: height = 0.05
297.4475 	EXP 	text: text = 'RED'
297.4475 	EXP 	fixation: autoDraw = True
297.9476 	EXP 	fixation: autoDraw = False
297.9476 	EXP 	text: autoDraw = True
298.8342 	DATA 	Keypress: e
299.6331 	EXP 	New trial (rep=1, index=1): {'word': 'PURPLE', 'colour': 'purple', 'stim_condition': 'C', 'correct_res': 'p'}
299.6401 	DATA 	Keypress: r
299.6475 	EXP 	fixation: autoDraw = False
299.6475 	EXP 	text: autoDraw = False
299.6475 	EXP 	text: foreColor = <psychopy.colors.Color: purple, alpha=1.0>
299.6475 	EXP 	text: height = 0.05
299.6475 	EXP 	text: height = 0.05
299.6475 	EXP 	text: height = 0.05
299.6475 	EXP 	text: text = 'PURPLE'
299.6475 	EXP 	fixation: autoDraw = True
300.1475 	EXP 	fixation: autoDraw = False
